Label,Art Num,TTR Ratio,Avg Stop Words,Avg Sent Len,Rare,Gram,verb,noun,rare_new,stoptocont
0,487,0.961538462,1.846153846,10.57142857,0.077844311,1.738675958,0.065789474,1.60746892,0.005763689,0.939189189
1,488,0.8,0.682352941,14.3,0.072,2.688946015,0.064516129,4.88627451,0.005681818,0.994871795
1,489,0.734265734,0.853146853,17.66666667,0.100864553,2.639109698,0.049535604,2.047458003,0,1.146757679
0,490,0.907608696,0.847826087,17,0.0875,2.751004016,0.03250478,12.85386521,0.002222222,1.040983607
0,491,1,1.25,9,0.191964286,2.18993135,0.052410901,0.8,0.08459742,0.859574468
0,492,1,1.25,27,0.152139461,3.037690457,0.05118411,1.7,0,0.966876972
0,493,1,0.875,22.5,0.093457944,2.919395466,0.066666667,2.418181818,0.015275967,0.917874396
1,494,0.952380952,0.761904762,12.33333333,0.116531165,2.619259259,0.039942939,3.828828829,0.053963696,0.735218509
1,495,0.933333333,1.166666667,16.25,0.115523466,2.306220096,0.052995392,1.952173913,0,0.981042654
1,496,0.870967742,1.419354839,15,0.079207921,4.094387755,0.027160494,10.94567901,0,1.01025641
1,497,0.833333333,0.777777778,22.85714286,0.154471545,3.101214575,0.041275797,2.362964576,0.109621665,0.802919708
0,498,0.931623932,0.957264957,22.9,0.101851852,2.547202797,0.045150502,7.264559843,0.010490648,1.087591241
1,499,0.850746269,0.679104478,15,0.175757576,2.198156682,0.056915545,2.04747807,0.71007559,1.058265583
1,500,0.7625,0.73125,13.85,0.088235294,2.873015873,0.038961039,4.040014404,0,1.090047393
0,501,1,1,8,0.112840467,2.697841727,0.030732861,1.666666667,0,0.828947368
0,502,1,2,6,0.08583691,2.332386364,0.067204301,2,0,1.011428571
1,503,0.956521739,0.695652174,19.5,0.097122302,2.461864407,0.043209877,1.538461538,0,1.135746606
1,504,0.805555556,1.166666667,26,0.131078224,2.408590308,0.075471698,4.736846399,0,1.101851852
1,505,0.891891892,0.891891892,17.5,0.108024691,3.268602541,0.047787611,2.186734694,0,0.919860627
0,506,1,1.03125,13,0.133159269,2.884244373,0.058732612,1.827142857,0,0.937694704
0,507,0.95890411,1.493150685,26,0.143442623,2.936819172,0.053149606,3.991032216,0.097345577,0.807086614
1,508,0.734848485,0.772727273,23.4,0.125269978,3.358229599,0.054072096,8.308368201,0.196673089,0.967346939
0,509,0.9375,0.890625,16.13333333,0.043165468,2.705084746,0.04145937,6.649271107,0.00284495,0.861198738
1,510,0.803278689,0.830601093,16.75,0.147058824,5.140065147,0.063694268,1.84833621,0,0.91875
1,511,1,1.5,20,0.15954416,3.156599553,0.045503792,0.8,0.115878434,0.964835165
1,512,0.928571429,1.142857143,30,0.144262295,2.502599653,0.035947712,2.625,0.067460869,0.808777429
1,513,0.944444444,0.444444444,13,0.151041667,2.305194805,0.050228311,47.75824176,0,1.004733728
0,514,0.970588235,0.911764706,43.33333333,0.165137615,1.715846995,0.031830239,1.775809566,0.094436958,0.751196172
0,515,0.966666667,1.033333333,30.5,0.076086957,2.106849315,0.042780749,1.702251553,0.008281127,0.962365591
1,516,0.881355932,0.762711864,20.8,0.115902965,1.548498845,0.037280702,2.163896104,0.049059996,0.8004158
1,517,0.902777778,0.763888889,18.14285714,0.1,2.936170213,0.041343669,2.129132231,0,1.043478261
1,518,0.764044944,0.685393258,15,0.16798419,3.045073375,0.059777102,1.894232238,0,0.97107438
0,519,0.927419355,0.959677419,16.2,0.091269841,1.624528302,0.043010753,2.336231884,0.021870676,0.645962733
1,520,0.73,0.68,16.8,0.179824561,2.236203091,0.078028747,2.031251836,0.106275839,1.077981651
1,521,1,0.777777778,16,0.082066869,2.706642066,0.06227758,4,0,1.060836502
0,522,1,1,26,0.1328125,2.928870293,0.021825397,1.666666667,0.009327942,0.919678715
1,523,0.944444444,0.583333333,28.5,0.116212339,3.350802644,0.068698817,3.215811966,0.12004053,1.088757396
0,524,1,0.538461538,6.666666667,0.092307692,2.389078498,0.059405941,16.9625,0,1.107913669
0,525,1,0.75,10.5,0.152139461,2.581395349,0.058320373,12.04651163,0.004535147,0.918461538
1,526,0.976190476,0.928571429,16.2,0.155414013,2.787114846,0.05160239,1.676366843,0.002159827,0.96369637
1,527,0.873239437,0.633802817,16.57142857,0.147562582,2.449911085,0.056603774,11.57750248,0,1.005945303
1,528,0.852272727,0.75,15.4,0.131979695,3.193353474,0.058394161,2.775288376,0,0.941348974
1,529,0.782608696,0.956521739,18,0.10298103,2.748844376,0.060382916,3.727893577,0,0.98470948
0,530,0.942857143,1.238095238,11.75,0.141255605,4.311881188,0.050119332,8.239657041,0.002457002,0.985257985
1,531,1,1.166666667,13,0.091370558,3.164102564,0.034229829,3,0.142350735,1.108108108
1,532,0.909090909,0.727272727,19,0.109913793,3.370503597,0.064772727,1.111111111,0.004140787,0.930555556
0,533,1,1.125,8.5,0.111363636,2.457107843,0.082840237,17.61052632,0.007968127,1.125
1,534,0.88,1.16,18,0.095465394,2.463178295,0.052231719,1.540740741,0.033867298,0.911111111
1,535,0.964285714,1.357142857,16.5,0.095785441,2.797235023,0.023913043,2.814788732,0.025589317,0.637735849
1,536,0.884615385,0.75,18.2,0.095,2.45398773,0.01529052,2.158192791,0.008605852,0.84180791
1,537,0.829545455,0.886363636,23.71428571,0.099808061,2.546114742,0.054882395,2.159509967,0.03411485,1.036982249
0,538,0.956521739,0.84057971,12.7,0.110328638,2.766398159,0.068508287,14.1474769,0,1.104116223
0,539,0.907142857,0.964285714,18.33333333,0.164315353,2.859441708,0.050540369,1.722930226,0.02247191,0.972150259
0,540,0.939393939,0.878787879,12.4,0.148514851,3.433884298,0.047524752,7.141208612,0,0.920634921
0,541,1,1.166666667,13,0.112877583,3.887450199,0.0743762,1.4,0.218499885,1.122621564
1,542,1,1.142857143,15,0.131487889,2.45412844,0.055187638,1.428571429,0,0.920704846
0,543,1,0.85,18.5,0.0875,1.791697014,0.086471409,1.980694981,0.035010382,1.214516129
0,544,1,0.692307692,7.333333333,0.082987552,2.095948827,0.062626263,8.795454545,0.107219508,0.891129032
0,545,0.972972973,0.972972973,18.25,0.144312394,2.624220837,0.056701031,1.97012987,0.002406739,0.959860384
0,546,0.973684211,0.921052632,29.2,0.120879121,2.870342772,0.058309038,1.65039904,0,1.150641026
0,547,0.953488372,1.279069767,14,0.116838488,1.780844156,0.050535988,1.537505669,0.035459282,0.968051118
0,548,0.932432432,1.040540541,15.1,0.136986301,2.325581395,0.03926097,1.624880884,0.080857268,0.87816092
0,549,0.933884298,1.049586777,16.53333333,0.119354839,2.016157989,0.043936731,2.47751938,0,1.134099617
1,550,0.838709677,0.838709677,14.25,0.115740741,2.968652038,0.045592705,8.90080054,0,0.887573964
1,551,1,0.555555556,14,0.092592593,1.882352941,0.096153846,2.5,0,1.217391304
1,552,1,1.6,13,0.093333333,2.207151665,0.061519903,2,0.084508825,1.123036649
1,553,1,0.421052632,13.5,0.162412993,2.229405631,0.023575639,39.625,0.126051743,0.775925926
0,554,1,0.952380952,27.33333333,0.07027027,2.00270514,0.07111882,15.82073643,0.098465721,1.291322314
0,555,1,0.941176471,8.25,0.150862069,2.95599022,0.046760711,46.9030303,0.666191734,1.03933518
0,556,0.957446809,0.85106383,17.4,0.110204082,2.285087719,0.059322034,2.069594825,0.026084373,1.035714286
0,557,0.965517241,1.310344828,9.571428571,0.161172161,4.049309665,0.029684601,7.928634168,0.013116985,0.75432526
1,558,0.811764706,0.847058824,15.7,0.126760563,2.625377644,0.040935673,1.869187243,0,0.913294798
0,559,0.969924812,0.887218045,16.73333333,0.120654397,2.135928526,0.073556231,1.713815201,0.079441037,1.200842697
1,560,0.619883041,0.883040936,16.1,0.099315068,1.689285714,0.026890756,2.168954537,0.017003393,0.777777778
0,561,1,0.428571429,10,0.106837607,1.630927835,0.055666004,1.75,0.016800841,0.947791165
0,562,0.888888889,0.888888889,17,0.116022099,1.613559322,0.035714286,6.5,0.033702179,0.676136364
1,563,1,0.642857143,11.5,0.151515152,3.06360424,0.017361111,3.724637681,0.05723023,0.757763975
0,564,1,1,9.333333333,0.033898305,1.690045249,0.040089087,2.085714286,0,0.857142857
0,565,0.957446809,1.106382979,24.75,0.154237288,3.069572506,0.06726094,1.357429245,0,0.958949097
1,566,0.87037037,0.851851852,20,0.140926641,2.924805532,0.027363184,1.605396825,0.029078014,0.771822358
1,567,0.841269841,1.222222222,20,0.158932715,2.685109845,0.075632421,1.566099022,0.293135125,0.908385093
0,568,0.949367089,1.164556962,17.1,0.124497992,1.579281184,0.032921811,3.222060724,0.032315864,0.713768116
1,569,0.762162162,0.859459459,22.93333333,0.092592593,2.741496599,0.052805281,1.879159825,0.031598652,0.792682927
1,570,0.715277778,0.972222222,14.2,0.172338885,3.059927984,0.059423173,4.967524236,0.013489935,1.001029336
0,571,1,0,1,0.099378882,1.807692308,0.048010974,152,0.044383057,0.955431755
0,572,1,0.727272727,19,0.127272727,2.444214876,0.023809524,1.571428571,0.222781206,0.747292419
1,573,1,0.714285714,6,0.1,2.403651116,0.055555556,2,0,0.964143426
1,574,0.976744186,0.720930233,24.66666667,0.096774194,2.378504673,0.049107143,2.235257985,0,0.877192982
1,575,0.8,1.4,21,0.103773585,2.55942623,0.056491576,1.005042017,0,0.928853755
0,576,0.898550725,0.753623188,24.2,0.093851133,2.633147114,0.070143885,5.991408189,0,1.041825095
0,577,1,0.740740741,6.714285714,0.174528302,2.286075949,0.048672566,5.295833333,0.191732963,0.955445545
1,578,0.867647059,0.838235294,12.5,0.087378641,2.530546624,0.080246914,10.01441009,0,0.931677019
0,579,0.926229508,0.87704918,15.26666667,0.090128755,2.988668555,0.070652174,2.569723384,0,1.017142857
0,580,0.940217391,1.141304348,19.7,0.111111111,2.857512953,0.045112782,4.594879285,0,0.892156863
0,581,0,152,4,0.077868852,2.060041408,0.076023392,0.333333333,0.030612245,1.146666667
0,582,1,1,2,0.13740458,2.679671458,0.048169557,1,0.02300969,0.894941634
0,583,1,0.956521739,22.5,0.118773946,2.764966741,0.027196653,4.824468085,0.010145223,0.833333333
0,584,1,0.863636364,13.66666667,0.126712329,3.589785832,0.026479751,19.20542636,0.076042834,0.856269113
0,585,1,1.2,8.25,0.117886179,2.532085561,0.051413882,3.054545455,0,0.958115183
1,586,0.85,1.45,9.8,0.081967213,2.977751756,0.046718576,1.258974359,0.019755631,1.047961631
1,587,0.905660377,0.849056604,14,0.118705036,2.473282443,0.060150376,2.000617829,0.039081138,1.085987261
0,588,0.980582524,0.805825243,18.6,0.125,2.613186813,0.054507338,1.850549769,0,0.872427984
1,589,0.819444444,0.777777778,17.06666667,0.103671706,2.763403263,0.055617353,8.707147126,0,1.014084507
1,590,0.736842105,0.847368421,17.55,0.078947368,2.592105263,0.019313305,3.579635187,0.008485326,0.884297521
1,591,1,0.285714286,18,0.088176353,3.076742365,0.033690658,3.5,0.061416934,0.816500711
1,592,1,1,28,0.102040816,2.771004942,0.06022187,1.545454545,0,1.107638889
1,593,1,0.807692308,23.5,0.1,2.845394737,0.047619048,2.178723404,0.017196216,0.948717949
1,594,0.925925926,1.074074074,18.66666667,0.087962963,2.222560976,0.065088757,1.628240741,0,0.952380952
1,595,0.933333333,0.422222222,16,0.082969432,2.267326733,0.062030075,21.08076923,0.015442607,1.158119658
0,596,1,0.903225806,11.8,0.068062827,1.319148936,0.044247788,1.99516369,0.013043478,0.901734104
0,597,0.931818182,0.909090909,12,0.142548596,2.59622196,0.049539171,9.003745318,0,0.983606557
0,598,1,0.869565217,8.6,0.124401914,1.91416309,0.043298969,2.078494624,0.102593059,0.898167006
0,599,0.93081761,0.735849057,18.4,0.068062827,2.429118774,0.039855072,5.617826435,0,0.919117647
1,600,0.753968254,0.706349206,10.75,0.083333333,1.427977839,0.050599201,2.466326531,0.049799802,0.739759036
0,601,0.8,0.6,8,0.124719101,2.565053898,0.097932018,1,0.279262933,1.221046771
1,602,0.933333333,0.733333333,26,0.166666667,3.529411765,0.036827195,1.363636364,0.154745346,0.787878788
1,603,1,0.5,1.5,0.111821086,2.112204724,0.047169811,39.5,0,1.007905138
0,604,0.9375,0.53125,16.33333333,0.125373134,6.419889503,0.044247788,2.39248366,0,0.95323741
0,605,0.966666667,0.833333333,13.75,0.081081081,2.133732535,0.055343511,2.096880131,0.010430951,1.004
0,606,0.916666667,1.083333333,10,0.125722543,2.516870065,0.054986339,2.887820513,0.247527481,1.126717557
0,607,0.979381443,0.886597938,26.14285714,0.130057803,3.493251534,0.045507585,3.645694547,0.13593021,1.032418953
1,608,0.850877193,0.877192982,21.4,0.127789047,2.42544317,0.076388889,2.263959123,0,1.049145299
1,609,0.746031746,1.031746032,17.06666667,0.094936709,2.112570356,0.054744526,2.074931582,0,0.959558824
0,610,0.935483871,0.935483871,18,0.161716172,2.04473342,0.075675676,7.648731053,0.542692304,1.156477846
0,611,1,0.75,14,0.196067091,2.513738867,0.063712926,1.5,0.039645379,1.054106656
1,612,0.833333333,0,6,0.130208333,2.784457478,0.057182706,152,0.003883495,0.954154728
0,613,0.947368421,0.894736842,18,0.082608696,1.940540541,0.070496084,1.3125,0.042348495,1.087447109
1,614,0.918367347,1.12244898,34.66666667,0.150717703,1.907560706,0.069128044,1.373230135,0.393499502,1.102088167
1,615,0.911764706,0.852941176,15.75,0.119496855,3.662709497,0.041223404,2.320982143,0.051829167,1.045714286
1,616,0.941176471,0.941176471,13.2,0.08,2.295165394,0.046683047,1.817123288,0,0.935960591
1,617,0.861702128,0.70212766,22.85714286,0.096573209,4.85,0.057971014,2.005943341,0.047195657,1.063037249
0,618,0.985915493,0.985915493,14.1,0.116129032,3.947107438,0.044657097,4.24494655,0.114032177,1.037037037
1,619,0.672727273,0.727272727,19,0.184708554,3.099559471,0.053652968,10.6651552,0.014079838,1.024375743
0,620,0.909090909,1.023923445,21.15,0.097112861,3.134932534,0.058073654,2.111807332,0,0.979228487
1,621,1,1.157894737,41,0.180998196,2.941633424,0.062120599,1.466666667,0.016242973,0.983756768
1,622,1,1.142857143,15,0.123595506,3.226804124,0.05,1.166666667,0.010940919,0.711764706
0,623,1,1.444444444,11,0.139013453,1.784461153,0.053864169,2.515151515,0.047710931,0.946341463
1,624,0.933333333,1.4,12,0.133451957,2.626516464,0.073981712,1.986842105,0.086956522,1.094373866
1,625,0.941176471,1.411764706,20.5,0.198259789,2.894782609,0.05939975,2.03988764,0.077551415,0.991341991
0,626,0.931034483,1.086206897,24.2,0.127201566,2.699178645,0.067647059,1.687180915,0,0.971659919
0,627,1,1.191489362,14.71428571,0.110671937,2.465648855,0.061881188,1.965853057,0,0.974874372
1,628,0.802325581,0.709302326,14.7,0.105263158,3.096296296,0.045454545,4.972259508,0,0.776315789
1,629,0.785185185,1.022222222,18.2,0.157175399,4.299284985,0.032977692,4.903399519,0.055395925,0.843691149
0,630,0.949640288,0.992805755,13.85,0.123015873,2.794788274,0.041666667,3.057931119,0.002403846,0.972162741
0,631,1,3,4,0.14213198,3.621262458,0.03236246,0.5,0.109850746,0.770588235
0,632,1,0.5,3,0.169916435,2.443324937,0.022538553,2,0.12097933,0.737417943
0,633,1,1,18,0.080321285,2.449468085,0.030612245,1.437837838,0,0.968586387
1,634,0.933333333,1.133333333,21.33333333,0.10652921,3.053304904,0.071428571,1.66953125,0,0.861111111
1,635,1,0.782608696,10.25,0.08045977,2.581888247,0.042592593,25.12954545,0,1.003861004
1,636,0.727272727,0.954545455,8.6,0.099009901,4.536764706,0.081632653,1.974285714,0,1.158730159
1,637,0.8,1.031578947,27.57142857,0.138401559,3.084019769,0.042834891,2.221961372,0.46095516,0.980424144
0,638,1,0.891566265,15.7,0.117525773,2.98185699,0.045501551,7.605080722,0,0.885311871
0,639,0.924657534,0.97260274,19.2,0.139097744,1.900212314,0.049309665,2.345880986,0.012720899,0.847058824
1,640,0.652892562,0.694214876,20.5,0.074688797,2.103448276,0.025263158,5.422888882,0.267237679,0.870967742
0,641,0,152,2,0.123076923,2.24137931,0.065934066,0.5,0,1.047058824
1,642,0.947368421,0.421052632,27,0.131336406,2.832439678,0.044041451,1,0,0.973544974
1,643,0.884615385,1.076923077,27,0.165048544,2.410447761,0.024943311,1.633744856,0.337905315,0.755458515
0,644,1,0.916666667,7.666666667,0.092936803,2.380090498,0.061810155,8.76,0,1.114832536
0,645,1,1.032258065,15.75,0.11328125,2.484327604,0.047105005,1.950974026,0.011494253,1.030800821
0,646,1,1.074074074,11.2,0.136170213,2.648241206,0.021686747,1.807832423,0.067113165,0.776785714
0,647,0.978723404,0.957446809,13.14285714,0.109677419,2.133072407,0.047801147,2.228791598,0,1.085714286
0,648,0.987341772,1.101265823,16.6,0.126126126,2.613843352,0.038869258,5.004461019,0,1.010989011
0,649,0.936936937,1.036036036,15.06666667,0.089147287,2.918793503,0.074157303,1.894122966,0,1.133663366
0,650,0.925,0.93125,15.45,0.123745819,2.898340249,0.067193676,7.32972561,0,1.016736402
1,651,1,1.6,13,0.108433735,2.796218487,0.058116232,1.2,0.022280707,0.927125506
0,652,1,3,4,0.106299213,3.572139303,0.059665871,1,0,1.01
0,653,1,2.5,7,0.081761006,2.288113695,0.093984962,0.857142857,0.046561246,1.120547945
0,654,0.928571429,1.214285714,10.33333333,0.107438017,2.565349544,0.072992701,1.868686869,0,1.136363636
0,655,1,0.939393939,16,0.111979167,2.724386724,0.062059238,4.146205357,0,1.165625
0,656,0.970588235,0.794117647,12.2,0.131221719,2.427872861,0.07239819,6.969398907,0.308958093,1.034825871
0,657,0.963414634,1,23.42857143,0.138528139,2.27014218,0.042696629,1.726257357,0.108832278,0.834782609
0,658,0.940298507,1.074626866,13.9,0.089361702,2.652567976,0.055072464,8.760475927,0,0.859550562
1,659,0.840659341,0.697802198,20.6,0.10745614,2.195205479,0.070640177,2.366641391,0,1.075829384
0,660,0.950310559,0.98757764,16,0.145945946,2.102088167,0.058386412,3.189246624,0.270675316,1.037825059
0,661,1,2,9,0.123809524,2.771653543,0.045112782,1.25,0.002148228,0.788732394
0,662,1,1.117647059,36,0.147368421,3.299642218,0.047285464,1.642857143,0.007590133,0.947735192
0,663,1,0.727272727,9.5,0.141176471,3.232758621,0.032786885,1.261904762,0.032589059,0.757575758
0,664,0.966666667,1.1,21,0.138429752,2.638573744,0.041538462,1.078231293,0.085371672,0.961844197
0,665,0.96969697,1.272727273,18.75,0.074561404,1.669983416,0.0546875,1.090666667,0.038621768,0.866873065
1,666,0.755555556,0.533333333,27.6,0.101983003,2.70212766,0.077598829,10.21655662,0,1.062695925
0,667,1,1.310344828,9.571428571,0.115,2.91641791,0.032163743,3.810945274,0.006263048,0.87150838
0,668,0.921568627,0.794117647,18.3,0.062678063,1.919518964,0.09536308,8.782643428,0.016758367,1.224279835
1,669,0.882352941,0.901960784,12.93333333,0.03902439,2.411214953,0.053571429,2.098462783,0.005538206,0.936651584
0,670,0.967213115,0.909836066,11.65,0.113207547,2.473684211,0.044052863,10.83410075,0,0.859574468
0,671,0,152,4,0.081545064,2.615384615,0.028985507,0.666666667,0.004,0.714893617
1,672,1,3,4,0.140684411,3.335722161,0.064361702,0.333333333,0,1.089861751
1,673,0.916666667,0.583333333,28.5,0.115151515,2.325203252,0.049808429,2.413841808,0,1.05
0,674,1,1.4,4,0.096590909,2.12890625,0.062962963,15.44444444,0,0.984496124
1,675,0.961538462,0.423076923,18.5,0.065217391,1.948717949,0.089430894,2.2,0,0.983050847
0,676,1,1.125,10.2,0.160123172,2.722482436,0.060751625,1.818658281,0,1.007050529
1,677,0.886792453,0.754716981,13.28571429,0.114814815,4.291111111,0.069114471,2.135738832,0,1.036199095
0,678,0.983333333,1,12,0.108262108,2.600688468,0.047297297,7.198590476,0,0.911184211
0,679,0.930434783,0.895652174,14.53333333,0.070422535,2.71043771,0.058252427,7.961875543,0,0.867924528
0,680,0.962406015,0.917293233,12.75,0.110151188,3.105383734,0.056415929,2.921334586,0,1.020833333
1,681,1,2,18,0.076923077,1.723735409,0.067669173,0.888888889,0,0.946969697
1,682,1,0.75,7,0.088122605,2.471428571,0.051918736,2.5,0.002057613,0.883408072
0,683,1,2.333333333,10,0.169918699,2.561960543,0.05800119,1.24,0,1.045397226
0,684,0.954545455,0.909090909,14,0.145985401,2.5,0.01171875,1.798295455,0.005128205,0.794117647
0,685,1,1.03125,16.25,0.150526316,2.652229626,0.072919224,4.400769231,0.460982364,1.164170826
0,686,1,0.8,10.8,0.11627907,2.596107056,0.045238095,3.842975207,0.033501313,0.859728507
0,687,0.923076923,1,22.28571429,0.160045403,2.875694795,0.045476536,2.511450012,0,0.947834646
0,688,0.928571429,0.746031746,22,0.098039216,1.984547461,0.036324786,2.709267235,0.022423957,0.715909091
1,689,0.72027972,1.06993007,19.73333333,0.102857143,2.122047244,0.038610039,4.525872295,0,0.895522388
1,690,0.772972973,0.92972973,17.85,0.133105802,3.770089286,0.066666667,2.166291134,0,0.866666667
0,691,1,0.8125,29,0.096354167,3.555228277,0.073342736,2,0,0.962427746
0,692,1,0.333333333,4,0.118303571,4.75443038,0.056626506,3,0,0.945812808
1,693,1,1,8,0.135678392,1.966751918,0.026894866,2.447368421,0.054689225,0.827102804
0,694,1,1.363636364,8.666666667,0.094285714,2.903614458,0.053452116,6.730769231,0.092146971,0.971496437
0,695,1,1,12.5,0.068273092,3.29020979,0.033898305,2.848571429,0.051449867,0.979238754
0,696,0.974358974,1.384615385,18.6,0.110599078,2.972440945,0.045226131,1.094271686,0,1.053908356
1,697,0.863636364,0.96969697,18.57142857,0.085365854,3.124153499,0.056521739,2.292620865,0.034311867,0.885106383
1,698,0.868686869,0.747474747,17.3,0.150110375,2.914994097,0.058152794,10.79643472,0,1.060827251
0,699,0.979381443,0.87628866,12.13333333,0.132075472,2.633858268,0.061682243,2.532499631,0,0.968992248
0,700,0.913705584,1.045685279,20.15,0.08490566,5.040880503,0.049079755,3.551330847,0,0.859649123
0,701,1,1.2,11,0.132544379,2.218696102,0.076375405,1.2,0.243450743,1.060412225
0,702,1,0.384615385,18,0.124694377,3.296809986,0.056,2.6,0,1.030985915
0,703,1,0.722222222,15.5,0.189473684,2.81371932,0.056831228,2.636363636,0.328760287,0.900717703
1,704,0.891304348,0.760869565,27,0.1,1.82010582,0.051470588,1.977108434,0.026551669,0.899497487
0,705,1,0.958333333,11.75,0.104972376,2.393258427,0.069090909,7.298833819,0,1.225
0,706,1,1.583333333,12.4,0.111570248,2.35162374,0.044228695,1.416666667,0,1.006741573
1,707,0.95,0.716666667,14.71428571,0.083333333,2.995294118,0.050808314,11.78663004,0,0.995305164
1,708,0.705128205,1,15.6,0.14967462,2.656449553,0.041975309,8.283904205,0.007712082,0.905109489
1,709,0.801652893,0.809917355,14.6,0.123404255,2.512820513,0.033195021,1.902081999,0.060647822,0.958158996
1,710,0.712598425,0.633858268,20.75,0.179389313,2.285123967,0.025440313,8.678311185,0.037372389,0.85440613
1,711,1,0.636363636,18,0.141935484,2.345930233,0.023097826,3,0.23064419,0.796344648
1,712,0.947368421,0.684210526,32,0.134078212,2.060779817,0.021468927,5.75,0.05298771,0.879310345
1,713,0.971428571,1.057142857,36,0.152073733,3.625386997,0.060869565,1.446428571,0,0.922619048
0,714,1,0.333333333,2.666666667,0.084639498,2.394206549,0.090036014,76.5,0.068585337,1.083989501
1,715,0.912280702,0.561403509,22.25,0.076190476,2.582278481,0.063063063,2.295987159,0,0.950617284
1,716,0.901960784,0.745098039,17.8,0.105072464,3.036951501,0.060538117,5.571885522,0,1.03286385
1,717,0.873015873,1.031746032,18.28571429,0.123152709,2.371287129,0.076586433,1.700438596,0.034949281,0.887850467
1,718,0.797619048,0.785714286,15,0.132275132,4.808022923,0.013774105,2.018101154,0.039380081,0.694174757
0,719,0.942675159,0.917197452,20.06666667,0.205192212,2.834555827,0.059099437,3.124218213,0.049860914,0.965086483
0,720,0.90070922,1.120567376,14.95,0.123552124,2.538613861,0.060518732,2.610850855,0,0.992110454
0,721,1,1,4,0.088328076,2.931318681,0.036890646,2,0.055691983,0.925925926
0,722,1,0.857142857,13,0.088082902,1.620418848,0.028132992,1.4,0.027879731,1.031914894
1,723,1,1.357142857,16.5,0.119221411,2.481111111,0.055672269,2.006060606,0.041932991,0.906779661
1,724,0.909090909,1.227272727,16.33333333,0.130232558,2.343589744,0.028368794,1.794217687,0.14735809,0.666666667
0,725,1,1.333333333,7,0.138181818,3.036057692,0.050113895,1.879310345,0,0.74789916
0,726,1,1.066666667,6.2,0.126760563,3.470125786,0.062590975,2.867647059,0.178975871,1.019047619
1,727,0.910447761,1.029850746,19.42857143,0.082352941,2.031111111,0.057324841,2.106871059,0,1.195121951
1,728,0.886792453,1.58490566,13.7,0.163793103,3.674832962,0.023157895,2.144893484,0.113843337,0.75390625
1,729,0.748502994,0.796407186,20,0.075829384,2.013404826,0.038363171,6.622827283,0.038531434,0.903061224
0,730,0.915492958,1.035211268,14.45,0.150943396,2.790697674,0.015228426,3.614110016,0.036374212,0.816901408
1,731,0.933333333,0.533333333,23,0.153592073,2.906147595,0.084356982,2.666666667,1.193667468,1.230701754
1,732,1,0,5,0.088095238,2.467075038,0.051148999,152,0.146938064,1.176666667
1,733,0.916666667,1.166666667,13,0.133879781,2.4496,0.059541985,1.722222222,0,0.917177914
0,734,0.961538462,0.653846154,14.33333333,0.10472973,2.608,0.061657033,2.536997886,0,1.083333333
0,735,0.977777778,1.577777778,29,0.190265487,2.230769231,0.020100503,1.333125,0.074920488,0.83902439
1,736,1,0.769230769,18.4,0.097276265,2.58365019,0.0625,1.971923536,0,1.083168317
1,737,0.886792453,0.981132075,15,0.141618497,2.620689655,0.054726368,1.962397119,0,0.959459459
0,738,0.939759036,0.927710843,16,0.101754386,3.046181172,0.066895369,2.564221043,0,0.908474576
0,739,0.989130435,1.141304348,13.13333333,0.143250689,2.460878885,0.042268041,2.708605726,0.075657971,1.055066079
0,740,0.940789474,1.190789474,16.65,0.093896714,1.857894737,0.029411765,2.075298324,0,0.92893401
0,741,1,1.421052632,46,0.086734694,2.064182195,0.067661692,1.368421053,0.027860917,1.0125
1,742,0.875,0.625,26,0.100755668,2.945266272,0.056737589,2.125,0,0.936962751
1,743,1,0.566666667,23.5,0.185185185,1.897247706,0.046280992,3.402614379,0.03140927,0.798679868
0,744,1,0.925925926,17.33333333,0.145607702,2.817518248,0.05648198,4.379807692,0,0.998877666
0,745,1,0.875,11.25,0.085714286,2.058823529,0.050104384,1.399696049,0,0.969957082
0,746,0.913043478,1.304347826,10.6,0.126245847,2.615008157,0.037974684,1.634632035,0.111259911,0.880368098
0,747,0.945205479,1.164383562,22.57142857,0.082152975,2.042402827,0.090024331,1.744502561,0.091120749,1.25498008
1,748,0.836538462,0.769230769,18.4,0.036144578,2.118942731,0.035940803,2.507385939,0,0.7734375
0,749,0.933333333,1.251851852,20.26666667,0.106382979,1.754966887,0.031380753,1.767306026,0.017216472,0.903361345
1,750,0.808383234,1.023952096,16.9,0.091911765,3.732142857,0.024904215,1.815301878,0.017286056,0.620578778
0,751,1,0.5,3,0.073076923,2.448780488,0.067757009,2,0,1.124352332
1,752,1,0.666666667,5,0.148260212,2.300558659,0.036040882,2,0.176312228,0.868475992
1,753,0.904761905,1.333333333,24.5,0.110619469,2.584210526,0.063131313,1.938324421,0,1.146892655
1,754,1,0.80952381,12.66666667,0.096654275,2.962264151,0.020366599,0.96031746,0.007662835,0.766666667
0,755,1,1.266666667,17,0.146112601,2.743574051,0.061403509,1.372585034,0.002290951,1.057934509
0,756,1,1.264705882,15.4,0.133603239,2.501265823,0.046454768,1.86313933,0,1.005076142
1,757,0.828947368,0.828947368,19.85714286,0.130319149,5.086687307,0.079881657,2.498919284,0,1.01875
1,758,0.844036697,1.036697248,22.2,0.09623431,1.779017857,0.076271186,1.824274227,0.036387264,0.939393939
